_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_category_best_describes_this_project,what_category_best_describes_this_project:confidence,id,project_description,project_instructions,project_title,project_url,project_url_embed,what_category_best_describes_this_project_gold
2320625103,false,finalized,3,7/18/2019 16:27:28,Slideshow,1.0,168402838,"* You can only submit articles for future issues from the Article Request projects in the Scratching Post studio *
Scratching Post studio: https://scratch.mit.edu/studios/4089075/

The Most Influential Projects in Scratch History!  Credits
---------------------------------------------------------------------------
Huge thanks to @Orchalluhmanimations for this wonderful article!!!

History Of Scratch Credits
-----------------------------------
A lot of material from the Scratch Wiki, especially the Timeline!
https://wiki.scratch.mit.edu/wiki/Timeline
Also Top 100+ Most Loved Projects! remixed by FunnyAnimatorJimTV  https://scratch.mit.edu/projects/118471527/
and June 2017: Most followed Scratchers (400) by ScratchLists  https://scratch.mit.edu/projects/164408689/

Studios with the Oldest Scratch Projects
------------------------------------------------------
(I was typing in project numbers until I found these studios).
""The First Ever Scratch Projects"" studio  https://scratch.mit.edu/studios/3955153/
Oldest Projects studio  https://scratch.mit.edu/studios/2971280/

PlayWithYourFace Credits
-----------------------------------
PlayWithYourFace by @mres  https://scratch.mit.edu/projects/142/
I am sure that this early project in Scratch History would attract huge numbers of loves and favorites if featured nowadays.

Early Projects
-------------------
Weekend by @andresmh  https://scratch.mit.edu/projects/104/
testing, please ignore  https://scratch.mit.edu/projects/28059/
TrinaMaple by @xAlu  https://scratch.mit.edu/projects/107/
Sonic and Shadow by @xAlu  https://scratch.mit.edu/projects/317/
Breakdance by @jay  https://scratch.mit.edu/projects/118/
etch-a-sketch by @Aardvark  https://scratch.mit.edu/projects/120/
CatchMe by @Aardvark  https://scratch.mit.edu/projects/122/
Scratch-Aerobics2 by @tammy  https://scratch.mit.edu/projects/135/
TurtleArt by @tammy  https://scratch.mit.edu/projects/137/
PlayWithYourFace by @mres  https://scratch.mit.edu/projects/142/
Itchy by @Itchy  https://scratch.mit.edu/projects/144/
KITTY MEOW by @WilliamBobJoe  https://scratch.mit.edu/projects/169/
Toy sCrAtCh by @jay  https://scratch.mit.edu/projects/186/
Scratch Piano by @paulmedwal  https://scratch.mit.edu/projects/196/

Scratch 1 Credits
-----------------------
Picture of Scratch Cat as a Toddler
from Play With Baby Scratch Cat REMIX! by @puppydot71  https://scratch.mit.edu/projects/1414363/
The Story of Kaj in the Scratch Wiki
https://wiki.scratch.mit.edu/wiki/Kaj
The Story of Kaj! by @Lightnin  https://scratch.mit.edu/projects/1602339/
Backstory by scratchU8  https://scratch.mit.edu/projects/10882226/
Add_your_warrior_cat!! remixed by @Silvershimmer43  https://scratch.mit.edu/projects/1948599/
WAKE ME UP SPOOF #18 by @Silvershimmer43  https://scratch.mit.edu/projects/102460424/
3D surfaces + light & intersect by @DadOfMrLog  https://scratch.mit.edu/projects/10046137/
3D Planet Maker! by @DadOfMrLog  https://scratch.mit.edu/projects/59886728/

Scratch 2 Credits
-----------------------
Paper Minecraft by @griffpatch  https://scratch.mit.edu/projects/10128407/
LEGO WeDo Carousel by PinkyPepper  https://scratch.mit.edu/projects/49031402/
Map by @Hobson-TV  https://scratch.mit.edu/projects/162224886/
Cloud Karts by @Hobson-TV  https://scratch.mit.edu/projects/148203149/
WAFFLES by @FunnyAnimatorJimTV  https://scratch.mit.edu/projects/116523370/
SpaceX Falcon 9 Lander by @Dixitest  https://scratch.mit.edu/projects/76866912/
Oreo!!! by @FunnyAnimatorJimTV  https://scratch.mit.edu/projects/26257525/
The Scratching Post Issue 1 - Scratch Cat Edition https://scratch.mit.edu/projects/164611266/

The Most Influential Projects in Scratch History!  Project Credits
-------------------------------------------------------------------------------------
potato possum https://scratch.mit.edu/projects/326139/
escape the box https://scratch.mit.edu/projects/3047921/
ig's quest https://scratch.mit.edu/projects/3204875/
ig returns teaser https://scratch.mit.edu/projects/114211292/
Scratchy: the movie trailer https://scratch.mit.edu/projects/25741986/
scratcharia https://scratch.mit.edu/projects/46587498/
@WazzoTV is currently going through some private issues and has unshared all his projects but if you look up the titles given in the project you can find some exact copy remixes of the originals (heh guess they're good for something after all)
the colour divide episode 1 https://scratch.mit.edu/projects/71447764/
these titles keep getting longer and longer!
@Turbokitten all her animations are awesome :3
Creature https://scratch.mit.edu/projects/48787568/
Scratching Dawn episode 1 https://scratch.mit.edu/projects/75639058/

More Scratch Cats In Our World Credits
------------------------------------------------------
My Scratch Cake! by TheYoungProgrammer  https://scratch.mit.edu/projects/9676450

Cartoons Credits
-----------------------
Under Instructions as wouldn't fit here.","The Scratching Post - Issue 5 - The Scratch History Edition
-------------------------------------------------------------------------------
* Click the headlines to see the newspaper articles.
- For newspaper articles:
  * Click a page to see the next page (or Right Arrow key)
     Left Arrow key to go back a page.
   - but animated articles will run to completion (they are quite short)

Cartoons Credits
-----------------------
Thank-you cartoonists: @goldfish678 @RaefWorks_Animations @CoolGuyBug @MaxDogMM @stevens11 @sr0056 @petta @TheGoboCoder @Rhoadesk2620 @champion19099 @chipmunkpower @freecoder11 and @Demon_Dragon",History of Scratch - Issue 5,https://scratch.mit.edu/projects/168402838,https://scratch.mit.edu/projects/168402838/embed,
2320625104,true,golden,13,"",Game,1.0,130267843,"thanks to the maker of PacMan this game has been my favorite since i was a little boy

btw when you eat the big yellow things you can eat the ghosts until they are red again  ","press left button to move left 
press right button to move right 
press up button to move up
press down button to move down",PacMan,https://scratch.mit.edu/projects/130267843,https://scratch.mit.edu/projects/130267843/embed,"Game
Other
Could not answer the question for this project."
2320625105,true,golden,14,"",Game,1.0,128768041,,"up arrow= jump
right arrow= go right 
left arrow= go left",The Longest Platform Game Ever!,https://scratch.mit.edu/projects/128768041,https://scratch.mit.edu/projects/128768041/embed,"Game
Other
Could not answer the question for this project."
2320625106,true,golden,13,"",Slideshow,1.0,236184368,"NOTE!!! THIS NEEDS UPDATING! CURRENTLY IT WILL BE EXTREMELY HARD TO USE.

Arrow keys
Make sure to give credit if you use scripts. (as in, if you backpack the scripts, give credit, but if you learnt how to do the scripts, and built it in the editor, I don't need credit)

For the super clear blocks, use http://scratchblocks.github.io/generator/

Let's talk about smoothness:
For a smooth talker, put smoothness as 0.05. For a very slow talker, use 0.1
0.25 (shown in thumbnail) is VERY slow, but have a play around with different inputs to find your favourite speed.

Comment _<3_ and _**_ :D
(Cunning plan...)","
",How to make sprites say things slowly,https://scratch.mit.edu/projects/236184368,https://scratch.mit.edu/projects/236184368/embed,"Slideshow
Other
Could not answer the question for this project."
2320625107,true,golden,13,"",Animation,0.9232,126358856,Credits to  IceCreamComedian,"Ew gross those aren't salads. Take those back and remove the bun, the patty and the condiments.",TizzLegoYoutubePants: Two Salads,https://scratch.mit.edu/projects/126358856,https://scratch.mit.edu/projects/126358856/embed,"Animation
Other
Could not answer the question for this project."
2320625108,true,golden,14,"",Game,0.928,165713539,tell me if you like it in the comments i will comment back to anyone just let me know. and if you are nice enough please be my friend.,use keypad and i add music it is 1 2 3,hardest gravity game ever part 1,https://scratch.mit.edu/projects/165713539,https://scratch.mit.edu/projects/165713539/embed,"Game
Other
Could not answer the question for this project."
2320625109,true,golden,10,"",Slideshow,1.0,206923366,"If you want to introduce yourself and/or have any questions for me, comment below and I'll answer as soon as I can!  Here are some helpful links:

Scratch discussion: https://scratch.mit.edu/discuss/
Scratch Wiki: https://en.scratch-wiki.info/wiki/Scratch_Wiki_Home
Forums: http://scratch.mit.edu/discuss/

**Don't forget to drop a love and a favorite!**","Welcome to The Beauty Of Scratch, a get started presentation for new Scratchers, and can be found here: @welcomingcommittee!

Just click the green flag and enjoy the show!  The project moves very slow so all you new Scratchers can read the text on the slides easily!  Also, I know there's many other easier ways to code the project, but I did it the hard way so that new Scratchers could understand what I did to make the project!

For the best quality, put the project in full screen!

Enjoy!",The Beauty Of Scratch!,https://scratch.mit.edu/projects/206923366,https://scratch.mit.edu/projects/206923366/embed,"Animation
Slideshow
Other
Could not answer the question for this project."
2320625110,true,golden,8,"",Slideshow,1.0,249419359,"Edit: OMG FEATURED?!? Thanks so much, I literally jumped out of my skin!!! You guys are wonderful, thanks to the ST for featuring this and thanks to @mathisIZ for suggesting this! <333
Edit #2: Thanks for all the encouraging comments, you guys are making my day. Just a head up, though, I will be deleting any and all comments containing spam and advertisements.
Edit #3: ""Off"" the front page. Thanks so much for your support everyone! <3

Hello there!
Welcome to my Gradients Tips and Tricks tutorial thing! Wow, I haven't made a tutorial project in so long... Wait a minute, I don't think I've even made a tutorial project before xD

Anyway, welcome to my first tutorial/tips and tricks project! :3 I will be focusing on gradients, and I'll teach you tips and tricks about color schemes, transparent gradients, and more! Use the space bar and the arrow keys to flip through the slides, and use the ""m"" key to toggle the mouse trail on and off, and use the ""n"" key to mute and un-mute the music

Level of Difficulty: Beginner / All levels / 
Alevelsoeasyyoumightnotlearnanythingfromthisprojectlol

Please note these tricks may not work in Scratch Bitmap... However, they will work on Scratch 2 and Scratch 3 vector mode! :3

Don't know how to use gradients in Scratch 2? Here's a tutorial!
https://scratch.mit.edu/projects/100740745/

Another tip that I forgot to include is: don't use too vibrant colors in a gradient! :D Try to avoid using the bright color swatches in the Scratch editor.

Record thing:
10/05/2018 - FEATURED OMG <33
10/05/2018 - 300+ loves, 2800+ views, and 200+ comments
10/05/2018 - UPDATE added a feature that can remove mouse trail and added moosic; straightened the heart mousetrail at everyone's request xD
10/08/2018 - Trending!! Omg tysm everyone <3
10/08/2018 - 1200+ loves, 850+ faves, and 750+ comments
10/09/2018 - 1300+ loves 950+ faves 850+ comments~
10/09/2018 - holy potato 14,500+ views?!?!?! :0
10/10/2018 - 1450+ loves, 1000+ faves, 17000+ views :''3
10/12/2018 - How is this still on trending...? xD
10/22/2018 - 22000+ views, 1600+ loves, and 1200+faves!

*tries to reply to everyone but is utterly failing xD*

here's some self-promo stuff
https://scratch.mit.edu/projects/249220691/
https://scratch.mit.edu/projects/251606722/
https://scratch.mit.edu/studios/5517710/

Credits:
Thanks to Scratch for existing!
@ForeverLoxy- (me!) for all the art, ideas, and coding
Music is ""Again"" from the anime ""Your Lie in April""
(why does everyone think it's from roblox?????)
Thanks to whoever suggested this to be featured <3
",,⚛ Gradients Tips and Tricks ⚛,https://scratch.mit.edu/projects/249419359,https://scratch.mit.edu/projects/249419359/embed,"Slideshow
Other
Could not answer the question for this project."
2320625111,false,golden,3,6/4/2019 19:43:40,Other,0.6702,227067885,"

Square & square coding belongs to @Yunnie2005

images from google
art my me :>

um why are people loving and favoriting this
Edit: IT. HAS. GOTTEN. FEATURED. YESSSSSSSSSS AHHHH never thought I would ever get featured, really. Thank you sooo much scratch! This is a first <3. I'll make more of these types of projects!

Audio: Vexento - Lonely Dance

Edit 2: BAMMMM THIS bECAME MY MOST PROPULAR PROJECT OVERNIGHT (It literally has more views than my GRRRLS meme, and that one was hard to beat for a while :D)
","Okay I edited it so now you can click to exit the square info box thing when you're done reading stuff, so you can continue viewing this on mobile >:) so ignore the [space key to exit], you can just click it and it will go away!

Also, because of all the support and positivity this (rather trashy) project is getting, I'm currently making another one of these types of projects! Except, it will be about the deep sea! Thanks so much for everything guys! <3


Don’t click the sun my dears :)



well me and my partner were doing a science project together, and this is the scratch part :3

As for anybody who is viewing this and does not know how to do scratch. All you have to do is click the green flag and the project should start running! :D

66 scripts oof. That's usually how much my tweening memes have.



ohhhh boiiii this is getting a lot of attention. 100 views within 5 minutes. :0
WHAT 45 MINUTES TAKING A NAP AND I WAKE UP TO 141 MESSAGES O.O


Lol my mom read all the comments XD
She’s like: “Wow, an actual community that doesn’t seem to have haters”",! Tide Pools !,https://scratch.mit.edu/projects/227067885,https://scratch.mit.edu/projects/227067885/embed,"Game
Slideshow
Other
Could not answer the question for this project."
2320625112,true,golden,13,"",Slideshow,0.9226,207903065,"I solemnly swear that I am up to no good.
- - - - 

This was my first ever attempt at making a tutorial! It was more complicated than I imagined it would be and I definitely learned a lot in the process. It ended up being a lot of fun to make, though! I'll have to think about what I could focus on for another tutorial in the future ^.^

- - - - - -

Artwork: Created in Illustrator. I used some reference images, which I've shared the links to those below

Wand Concept: Based on the Harry Potter series, specifically involving the Deathly Hallows

Music: Wintergatan - Marble Machine (a musical instrument that uses 2000 marbles! I highly recommend looking up the video if you have not seen it already)

Font: Title font is ""Parry Hotter"", font inside project is ""Lakefont""

Hot glue gun based on: https://pixabay.com/en/tool-hot-glue-gun-glue-gun-hot-glue-159300/

Paint tube based on: https://www.shutterstock.com/image-vector/school-art-supplies-set-vector-illustration-554329297?src=thmZQjbRVgGN5etF2iNldQ-1-0


EDITS
3/6/18 - Shared
3/6/18 - Added a photo of a wand I made per request of @electro100
3/6/18 - Added a cloud variable

.



.



.


.



.



.


.



.



.


.



.



.


.



.



.


.



.



.


.



.



.


.



.



.


.



.



.


.



.



.


.



.



.


.



.



.

Can you find the easter egg without looking inside? ;)


*boop*
=^..^=

- - - - 

Mischief managed.","A tutorial on how to make your own Elder Wand ^.^ Use the arrow keys when it is time to navigate through the project.

I recommend viewing this in full-screen.

Once you've reached the end of the tutorial, keep going forward to see a picture of a wand I made IRL :D",Elder Wand [DIY],https://scratch.mit.edu/projects/207903065,https://scratch.mit.edu/projects/207903065/embed,"Slideshow
Other
Could not answer the question for this project."
